# emapper version: emapper-1.0.3-35-g63c274b emapper DB: 2.0
# command: ./emapper.py  --cpu 6 -i /data/shared/emapper_jobs/user_data/MM_4ti6xiyi/query_seqs.fa --output query_seqs.fa --output_dir /data/shared/emapper_jobs/user_data/MM_4ti6xiyi -m diamond -d none --tax_scope auto --go_evidence non-electronic --target_orthologs all --seed_ortholog_evalue 0.001 --seed_ortholog_score 60 --query-cover 20 --subject-cover 0 --override --temp_dir /data/shared/emapper_jobs/user_data/MM_4ti6xiyi
# time: Thu Jun  4 01:45:42 2020
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
lcl|NZ_JABEOV010000007.1_cds_WP_170172141.1_1	1096930.L284_07000	1.3e-66	258.8	Sphingomonadales	virB11			ko:K02283,ko:K03196	ko03070,ko05120,map03070,map05120	M00333,M00564			ko00000,ko00001,ko00002,ko02035,ko02044	3.A.7			Bacteria	1R82Y@1224,2KE2H@204457,2VGAD@28211,COG0630@1,COG0630@2	NA|NA|NA	NU	Type IV secretion protein VirB11
lcl|NZ_JABEOV010000010.1_cds_WP_061778712.1_321	1219049.SP5_001_01270	9.9e-198	696.0	Sphingomonadales	cpg2		3.4.17.11	ko:K01295					ko00000,ko01000,ko01002				Bacteria	1MUSU@1224,2K0AC@204457,2TRTW@28211,COG0624@1,COG0624@2	NA|NA|NA	E	COG0624 Acetylornithine deacetylase Succinyl-diaminopimelate desuccinylase and related deacylases
lcl|NZ_JABEOV010000010.1_cds_WP_061778713.1_322	1007104.SUS17_200	2.2e-182	644.8	Sphingomonadales	astA		2.3.1.109	ko:K00673	ko00330,ko01100,map00330,map01100		R00832	RC00004,RC00064	ko00000,ko00001,ko01000				Bacteria	1MWHC@1224,2K0MB@204457,2TREF@28211,COG3138@1,COG3138@2	NA|NA|NA	E	arginine N-succinyltransferase
lcl|NZ_JABEOV010000010.1_cds_WP_061778714.1_323	1219049.SP5_001_01290	1.1e-223	782.3	Sphingomonadales	astB	GO:0003674,GO:0003824,GO:0006082,GO:0006520,GO:0006525,GO:0006527,GO:0006807,GO:0008150,GO:0008152,GO:0009015,GO:0009056,GO:0009063,GO:0009064,GO:0009065,GO:0009987,GO:0016054,GO:0016787,GO:0016810,GO:0016813,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0046395,GO:0071704,GO:1901564,GO:1901565,GO:1901575,GO:1901605,GO:1901606	3.5.3.23	ko:K01484	ko00330,ko01100,map00330,map01100		R04189	RC00024	ko00000,ko00001,ko01000			iECH74115_1262.ECH74115_2463,iECSP_1301.ECSP_2313,iECs_1301.ECs2451,iG2583_1286.G2583_2191	Bacteria	1MUJV@1224,2K01P@204457,2U0HD@28211,COG3724@1,COG3724@2	NA|NA|NA	E	Catalyzes the hydrolysis of N(2)-succinylarginine into N(2)-succinylornithine, ammonia and CO(2)
lcl|NZ_JABEOV010000010.1_cds_WP_058716832.1_324	1007104.SUS17_198	1.4e-30	138.3	Sphingomonadales													Bacteria	1P4C8@1224,2A2WM@1,2KE7C@204457,2UXRA@28211,31D9V@2	NA|NA|NA		
lcl|NZ_JABEOV010000010.1_cds_WP_061778715.1_325	1007104.SUS17_197	2.1e-168	598.2	Sphingomonadales	cysD		1.8.4.10,1.8.4.8,2.7.7.4	ko:K00390,ko:K00957	ko00230,ko00261,ko00450,ko00920,ko01100,ko01120,ko01130,map00230,map00261,map00450,map00920,map01100,map01120,map01130	M00176,M00596	R00529,R02021,R04929	RC00007,RC02809,RC02862,RC02889	ko00000,ko00001,ko00002,ko01000				Bacteria	1MUCZ@1224,2K1HF@204457,2TT2D@28211,COG0175@1,COG0175@2	NA|NA|NA	EH	sulfate adenylyltransferase
lcl|NZ_JABEOV010000010.1_cds_WP_061778716.1_326	1219049.SP5_001_01320	0.0	1204.5	Sphingomonadales	cysC		2.7.1.25,2.7.7.4	ko:K00860,ko:K00955,ko:K00956	ko00230,ko00261,ko00450,ko00920,ko01100,ko01120,ko01130,map00230,map00261,map00450,map00920,map01100,map01120,map01130	M00176,M00596	R00509,R00529,R04928,R04929	RC00002,RC00078,RC02809,RC02889	ko00000,ko00001,ko00002,ko01000				Bacteria	1MUD9@1224,2K22T@204457,2TQNJ@28211,COG0529@1,COG0529@2,COG2895@1,COG2895@2	NA|NA|NA	P	Belongs to the TRAFAC class translation factor GTPase superfamily. Classic translation factor GTPase family. CysN NodQ subfamily
lcl|NZ_JABEOV010000010.1_cds_WP_170171678.1_327	1219049.SP5_001_01330	2.6e-124	451.4	Sphingomonadales	cysQ		3.1.3.7	ko:K01082	ko00920,ko01100,ko01120,ko01130,map00920,map01100,map01120,map01130		R00188,R00508	RC00078	ko00000,ko00001,ko01000,ko03016				Bacteria	1MY0Z@1224,2K0NZ@204457,2TQWF@28211,COG1218@1,COG1218@2	NA|NA|NA	P	3'-Phosphoadenosine 5'-phosphosulfate (PAPS) 3'-phosphatase
lcl|NZ_JABEOV010000010.1_cds_WP_061778718.1_328	1219049.SP5_001_01340	6.4e-104	383.6	Sphingomonadales				ko:K07238,ko:K11021					ko00000,ko02000,ko02042	2.A.5.5			Bacteria	1Q7FM@1224,2K5HG@204457,2VDKU@28211,COG0428@1,COG0428@2	NA|NA|NA	P	transporter
lcl|NZ_JABEOV010000010.1_cds_WP_061778719.1_329	1219049.SP5_001_01350	2.1e-83	315.1	Sphingomonadales													Bacteria	1REKN@1224,2KD69@204457,2U66P@28211,COG3685@1,COG3685@2	NA|NA|NA	S	Domain of unknown function (DUF892)
lcl|NZ_JABEOV010000010.1_cds_WP_061778720.1_330	1219049.SP5_001_01360	6.8e-123	446.8	Sphingomonadales				ko:K07124					ko00000				Bacteria	1N4CC@1224,2K036@204457,2U14I@28211,COG0300@1,COG0300@2	NA|NA|NA	S	KR domain
lcl|NZ_JABEOV010000010.1_cds_WP_061778721.1_331	1219049.SP5_001_01370	1.4e-228	798.5	Sphingomonadales			1.1.1.14	ko:K00008	ko00040,ko00051,ko01100,map00040,map00051,map01100	M00014	R00875,R01896	RC00085,RC00102	ko00000,ko00001,ko00002,ko01000				Bacteria	1MW6Y@1224,2K07B@204457,2TSUK@28211,COG1063@1,COG1063@2	NA|NA|NA	E	Dehydrogenase
lcl|NZ_JABEOV010000010.1_cds_WP_061778722.1_332	1219049.SP5_001_01380	1.4e-83	315.8	Sphingomonadales													Bacteria	1RHZP@1224,2K41N@204457,2U9M8@28211,COG5637@1,COG5637@2	NA|NA|NA	S	Polyketide cyclase / dehydrase and lipid transport
lcl|NZ_JABEOV010000010.1_cds_WP_061778723.1_333	1219049.SP5_001_01390	4.8e-96	357.5	Sphingomonadales													Bacteria	1PIN3@1224,2K4TK@204457,2TSA8@28211,COG0664@1,COG0664@2	NA|NA|NA	T	T COG0664 cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases
lcl|NZ_JABEOV010000010.1_cds_WP_061778724.1_334	1219049.SP5_001_01400	5.6e-201	706.8	Sphingomonadales	tyrB		2.6.1.1,2.6.1.57	ko:K00813,ko:K00832	ko00220,ko00250,ko00270,ko00330,ko00350,ko00360,ko00400,ko00401,ko00950,ko00960,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map00250,map00270,map00330,map00350,map00360,map00400,map00401,map00950,map00960,map01100,map01110,map01130,map01210,map01230	M00024,M00025,M00034,M00040	R00355,R00694,R00734,R00896,R01731,R02433,R02619,R05052,R07396,R10845	RC00006,RC00036	ko00000,ko00001,ko00002,ko01000,ko01007				Bacteria	1MUT0@1224,2K0UV@204457,2TS9C@28211,COG1448@1,COG1448@2	NA|NA|NA	E	PFAM Aminotransferase class I and II
lcl|NZ_JABEOV010000010.1_cds_WP_061778725.1_335	1219049.SP5_002_00010	3.5e-260	903.7	Sphingomonadales	xylA	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005975,GO:0005996,GO:0008150,GO:0008152,GO:0009045,GO:0009056,GO:0016052,GO:0016853,GO:0016860,GO:0016861,GO:0019321,GO:0019323,GO:0042732,GO:0042843,GO:0044238,GO:0044281,GO:0044282,GO:0044424,GO:0044464,GO:0046365,GO:0071704,GO:1901575	5.3.1.5	ko:K01805	ko00040,ko00051,ko01100,map00040,map00051,map01100		R00878,R01432	RC00376,RC00516	ko00000,ko00001,ko01000			iECO26_1355.ECO26_5036,iHN637.CLJU_RS08960,iPC815.YPO4038	Bacteria	1MXS2@1224,2K031@204457,2TSG4@28211,COG2115@1,COG2115@2	NA|NA|NA	G	Belongs to the xylose isomerase family
lcl|NZ_JABEOV010000010.1_cds_WP_061778726.1_336	1007104.SUS17_185	7.9e-266	922.5	Sphingomonadales	xylB	GO:0003674,GO:0003824,GO:0004856,GO:0005975,GO:0005996,GO:0005997,GO:0005998,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016052,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019200,GO:0019321,GO:0019323,GO:0042732,GO:0042843,GO:0044237,GO:0044238,GO:0044262,GO:0044281,GO:0044282,GO:0046365,GO:0046835,GO:0071704,GO:1901575	2.7.1.17	ko:K00854	ko00040,ko01100,map00040,map01100	M00014	R01639	RC00002,RC00538	ko00000,ko00001,ko00002,ko01000			iAPECO1_1312.APECO1_2885,iEC55989_1330.EC55989_4019,iECIAI1_1343.ECIAI1_3729,iECO103_1326.ECO103_4670,iECO111_1330.ECO111_4384,iECO26_1355.ECO26_5037,iECOK1_1307.ECOK1_4011,iECP_1309.ECP_3667,iECS88_1305.ECS88_3982,iECSE_1348.ECSE_3838,iECW_1372.ECW_m3838,iEKO11_1354.EKO11_0162,iUMN146_1321.UM146_17990,iUTI89_1310.UTI89_C4105,iWFL_1372.ECW_m3838	Bacteria	1MW4A@1224,2K2MJ@204457,2TR7P@28211,COG1070@1,COG1070@2	NA|NA|NA	G	FGGY family of carbohydrate kinases, C-terminal domain
lcl|NZ_JABEOV010000010.1_cds_WP_156477612.1_337	1007104.SUS17_184	3.3e-211	740.7	Sphingomonadales													Bacteria	1MZZY@1224,2K0HP@204457,2U2A5@28211,COG3507@1,COG3507@2	NA|NA|NA	G	Belongs to the glycosyl hydrolase 43 family
lcl|NZ_JABEOV010000010.1_cds_WP_167348871.1_338	1219049.SP5_002_00040	4e-190	670.6	Sphingomonadales													Bacteria	1QIRQ@1224,2KCEK@204457,2TUU5@28211,COG0627@1,COG0627@2	NA|NA|NA	S	Putative esterase
lcl|NZ_JABEOV010000010.1_cds_WP_170171677.1_339	1219049.SP5_014_00020	0.0	1175.2	Sphingomonadales	rafA		3.2.1.22	ko:K07407	ko00052,ko00561,ko00600,ko00603,map00052,map00561,map00600,map00603		R01101,R01103,R01104,R01194,R01329,R02926,R03634,R04019,R04470,R05549,R05961,R06091	RC00049,RC00059,RC00451	ko00000,ko00001,ko01000				Bacteria	1R95A@1224,2K1DT@204457,2U4M8@28211,COG3345@1,COG3345@2	NA|NA|NA	G	NPCBM/NEW2 domain
lcl|NZ_JABEOV010000010.1_cds_WP_061778729.1_340	1219049.SP5_014_00030	3.9e-204	717.2	Sphingomonadales	xynZ		3.2.1.8	ko:K01181					ko00000,ko01000				Bacteria	1Q4ED@1224,2K11I@204457,2U2EU@28211,COG3693@1,COG3693@2	NA|NA|NA	G	Glycosyl hydrolase family 10
lcl|NZ_JABEOV010000010.1_cds_WP_061778730.1_341	1219049.SP5_014_00040	0.0	1076.6	Sphingomonadales			3.2.1.37,3.2.1.55	ko:K01198,ko:K01209	ko00520,ko01100,map00520,map01100		R01433,R01762	RC00467	ko00000,ko00001,ko01000		GH43,GH51		Bacteria	1NNX4@1224,2K1S9@204457,2U06C@28211,COG3507@1,COG3507@2	NA|NA|NA	G	Belongs to the glycosyl hydrolase 43 family
lcl|NZ_JABEOV010000010.1_cds_WP_061778731.1_342	1007104.SUS17_177	1.2e-277	961.8	Sphingomonadales													Bacteria	1QS8P@1224,2K1TN@204457,2U2I7@28211,COG3507@1,COG3507@2	NA|NA|NA	G	Belongs to the glycosyl hydrolase 43 family
lcl|NZ_JABEOV010000010.1_cds_WP_061778732.1_343	1219049.SP5_003_00010	2.6e-283	980.7	Sphingomonadales			1.14.19.9	ko:K14266	ko00404,ko01130,map00404,map01130	M00789,M00790	R09570	RC00949	ko00000,ko00001,ko00002,ko01000				Bacteria	1MU40@1224,2K0CH@204457,2TTKE@28211,COG0665@1,COG0665@2	NA|NA|NA	E	Tryptophan halogenase
lcl|NZ_JABEOV010000010.1_cds_WP_082794847.1_344	1219049.SP5_003_00020	0.0	1702.6	Sphingomonadales													Bacteria	1MV8W@1224,2JZXV@204457,2U0EP@28211,COG1629@1,COG1629@2,COG4771@2	NA|NA|NA	P	receptor
lcl|NZ_JABEOV010000010.1_cds_WP_082794864.1_345	1007104.SUS17_174	9.3e-84	316.6	Sphingomonadales													Bacteria	1RB2U@1224,2KE3M@204457,2VGFZ@28211,COG1262@1,COG1262@2	NA|NA|NA	S	SapC
lcl|NZ_JABEOV010000010.1_cds_WP_061778734.1_346	1219049.SP5_003_00040	1.2e-151	542.7	Sphingomonadales			1.14.11.27	ko:K10277					ko00000,ko01000,ko03036				Bacteria	1MUAC@1224,2K0V9@204457,2U0YE@28211,COG2850@1,COG2850@2	NA|NA|NA	S	A domain family that is part of the cupin metalloenzyme superfamily.
lcl|NZ_JABEOV010000010.1_cds_WP_170171676.1_347	1219049.SP5_003_00050	0.0	1435.6	Sphingomonadales													Bacteria	1PI5G@1224,2DB7A@1,2JZZ3@204457,2U1P6@28211,2Z7KK@2	NA|NA|NA	S	Glycosyl hydrolase family 115
lcl|NZ_JABEOV010000010.1_cds_WP_061778902.1_348	1219049.SP5_003_00060	6e-190	670.2	Sphingomonadales													Bacteria	1MXBN@1224,2K27U@204457,2U079@28211,COG2755@1,COG2755@2	NA|NA|NA	E	GDSL-like Lipase/Acylhydrolase family
lcl|NZ_JABEOV010000010.1_cds_WP_170172150.1_349	1219049.SP5_003_00070	0.0	1366.3	Sphingomonadales													Bacteria	1MXD7@1224,2KECN@204457,2U07R@28211,COG1629@1,COG4771@2	NA|NA|NA	P	Outer membrane receptor
lcl|NZ_JABEOV010000010.1_cds_WP_061778736.1_350	1219049.SP5_003_00080	3.7e-123	448.0	Sphingomonadales				ko:K07165					ko00000				Bacteria	1RJVJ@1224,2K4P9@204457,2U9Q3@28211,COG3712@1,COG3712@2	NA|NA|NA	PT	Fe2 -dicitrate sensor, membrane component
lcl|NZ_JABEOV010000010.1_cds_WP_061778737.1_351	1007104.SUS17_168	1.5e-64	252.3	Sphingomonadales			5.2.1.8	ko:K03088,ko:K03769					ko00000,ko01000,ko03021,ko03110				Bacteria	1RJ86@1224,2K5QJ@204457,2UAQC@28211,COG1595@1,COG1595@2	NA|NA|NA	K	Belongs to the sigma-70 factor family. ECF subfamily
lcl|NZ_JABEOV010000010.1_cds_WP_061778738.1_352	1219049.SP5_003_00100	0.0	1344.3	Sphingomonadales													Bacteria	1N0PT@1224,2K0XX@204457,2TTFH@28211,COG4625@1,COG4625@2	NA|NA|NA	EQ	Autotransporter beta-domain
lcl|NZ_JABEOV010000010.1_cds_WP_061778739.1_353	1219049.SP5_003_00110	3.3e-197	694.5	Sphingomonadales	mgtE	GO:0000287,GO:0003674,GO:0005488,GO:0005515,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0015693,GO:0030001,GO:0042802,GO:0042803,GO:0043167,GO:0043169,GO:0046872,GO:0046983,GO:0051179,GO:0051234,GO:0070838,GO:0072511		ko:K06213					ko00000,ko02000	1.A.26.1			Bacteria	1MW24@1224,2K29A@204457,2TRWK@28211,COG2239@1,COG2239@2	NA|NA|NA	P	transporter MgtE
lcl|NZ_JABEOV010000010.1_cds_WP_061778740.1_354	1219049.SP5_004_00010	1e-143	516.2	Sphingomonadales													Bacteria	1NFHX@1224,2K3AK@204457,2U1Y8@28211,COG2273@1,COG2273@2	NA|NA|NA	G	Glycosyl hydrolases family 16
lcl|NZ_JABEOV010000010.1_cds_WP_061778741.1_355	1219049.SP5_004_00020	1.4e-131	475.7	Sphingomonadales													Bacteria	1MUWC@1224,2KCP6@204457,2U3V3@28211,COG1028@1,COG1028@2	NA|NA|NA	IQ	Enoyl-(Acyl carrier protein) reductase
lcl|NZ_JABEOV010000010.1_cds_WP_082794865.1_356	1090320.KB900605_gene3122	2.8e-78	298.5	Sphingomonadales													Bacteria	1RIZ8@1224,2KDYS@204457,2UQWQ@28211,COG2267@1,COG2267@2	NA|NA|NA	I	alpha/beta hydrolase fold
lcl|NZ_JABEOV010000010.1_cds_WP_061778743.1_357	1219049.SP5_004_00040	5.1e-193	680.2	Sphingomonadales	yghZ	GO:0003674,GO:0003824,GO:0006081,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009056,GO:0009438,GO:0009987,GO:0016491,GO:0016614,GO:0016616,GO:0033554,GO:0042180,GO:0042182,GO:0044237,GO:0044248,GO:0044281,GO:0044282,GO:0046185,GO:0050896,GO:0051596,GO:0051716,GO:0055114,GO:0071704,GO:1901575		ko:K19265					ko00000,ko01000				Bacteria	1MU1S@1224,2K31G@204457,2TTWR@28211,COG0667@1,COG0667@2	NA|NA|NA	C	Aldo/keto reductase family
lcl|NZ_JABEOV010000010.1_cds_WP_061778744.1_358	1219049.SP5_004_00050	6.6e-204	716.5	Sphingomonadales													Bacteria	1NRH9@1224,2K8NC@204457,2UQJF@28211,COG3507@1,COG3507@2	NA|NA|NA	G	Belongs to the glycosyl hydrolase 43 family
lcl|NZ_JABEOV010000010.1_cds_WP_061778745.1_359	1219049.SP5_004_00060	5.9e-27	128.3	Sphingomonadales													Bacteria	1MYFI@1224,28W2F@1,2K535@204457,2UAR9@28211,2ZI3D@2	NA|NA|NA		
lcl|NZ_JABEOV010000010.1_cds_WP_156477613.1_360	1219049.SP5_004_00070	2.5e-140	505.4	Sphingomonadales	apr												Bacteria	1MU3S@1224,2K188@204457,2TT0E@28211,COG1404@1,COG1404@2	NA|NA|NA	O	Subtilase family
lcl|NZ_JABEOV010000010.1_cds_WP_058716235.1_361	1219049.SP5_004_00080	7.1e-70	270.0	Sphingomonadales				ko:K03088					ko00000,ko03021				Bacteria	1MZMC@1224,2K4SI@204457,2U9FD@28211,COG1595@1,COG1595@2	NA|NA|NA	K	Belongs to the sigma-70 factor family. ECF subfamily
lcl|NZ_JABEOV010000010.1_cds_WP_061778747.1_362	1219049.SP5_004_00090	1.6e-91	342.4	Sphingomonadales			2.7.11.1	ko:K12132					ko00000,ko01000,ko01001				Bacteria	1RK96@1224,2K553@204457,2U9MN@28211,COG5662@1,COG5662@2	NA|NA|NA	K	AntiSigma factor
lcl|NZ_JABEOV010000010.1_cds_WP_061778748.1_363	1219049.SP5_004_00100	6.7e-187	659.8	Sphingomonadales	luxA_2												Bacteria	1N899@1224,2K207@204457,2TTZ7@28211,COG2141@1,COG2141@2	NA|NA|NA	C	Luciferase-like monooxygenase
lcl|NZ_JABEOV010000010.1_cds_WP_061778749.1_364	1219049.SP5_060_00620	0.0	1756.9	Sphingomonadales	gyrA	GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0003916,GO:0003918,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006265,GO:0006351,GO:0006725,GO:0006807,GO:0006996,GO:0008094,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016043,GO:0016070,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016853,GO:0016887,GO:0017111,GO:0018130,GO:0019438,GO:0032774,GO:0034335,GO:0034641,GO:0034645,GO:0034654,GO:0042221,GO:0042493,GO:0042623,GO:0042802,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0050896,GO:0051276,GO:0061505,GO:0071103,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:0097659,GO:0140097,GO:1901360,GO:1901362,GO:1901363,GO:1901576	5.99.1.3	ko:K02469					ko00000,ko01000,ko03032,ko03400				Bacteria	1MUGG@1224,2K02J@204457,2TSPQ@28211,COG0188@1,COG0188@2	NA|NA|NA	L	A type II topoisomerase that negatively supercoils closed circular double-stranded (ds) DNA in an ATP-dependent manner to modulate DNA topology and maintain chromosomes in an underwound state. Negative supercoiling favors strand separation, and DNA replication, transcription, recombination and repair, all of which involve strand separation. Also able to catalyze the interconversion of other topological isomers of dsDNA rings, including catenanes and knotted rings. Type II topoisomerases break and join 2 DNA strands simultaneously in an ATP-dependent manner
lcl|NZ_JABEOV010000010.1_cds_WP_061778904.1_365	1007104.SUS17_1160	1.6e-48	198.4	Sphingomonadales	MA20_22095			ko:K12979					ko00000,ko01000,ko01005				Bacteria	1MZEQ@1224,2K5DW@204457,2UBR3@28211,COG3502@1,COG3502@2	NA|NA|NA	S	Protein of unknown function (DUF952)
lcl|NZ_JABEOV010000010.1_cds_WP_167348876.1_366	1219049.SP5_060_00600	2.5e-77	295.4	Sphingomonadales				ko:K03406	ko02020,ko02030,map02020,map02030				ko00000,ko00001,ko02035				Bacteria	1MU9B@1224,2K26I@204457,2TQR7@28211,COG0840@1,COG0840@2	NA|NA|NA	NT	Methyl-accepting chemotaxis-like domains (chemotaxis sensory transducer).
lcl|NZ_JABEOV010000010.1_cds_WP_061778751.1_367	1219049.SP5_060_00590	2e-71	275.0	Sphingomonadales	MA20_09495												Bacteria	1N3XQ@1224,2K4V4@204457,2UCV7@28211,COG5483@1,COG5483@2	NA|NA|NA	S	Protein of unknown function, DUF488
lcl|NZ_JABEOV010000010.1_cds_WP_170171570.1_368	1219049.SP5_060_00580	5.8e-258	896.3	Sphingomonadales	trmFO	GO:0000166,GO:0001510,GO:0002097,GO:0002098,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048037,GO:0050660,GO:0050662,GO:0071704,GO:0090304,GO:0097159,GO:1901265,GO:1901360,GO:1901363	2.1.1.74	ko:K04094					ko00000,ko01000,ko03016,ko03036				Bacteria	1MWNQ@1224,2K17V@204457,2TR6M@28211,COG1206@1,COG1206@2	NA|NA|NA	J	Catalyzes the folate-dependent formation of 5-methyl- uridine at position 54 (M-5-U54) in all tRNAs
lcl|NZ_JABEOV010000010.1_cds_WP_170171569.1_369	1112212.JH584235_gene3835	3.3e-14	85.1	Sphingomonadales													Bacteria	1NE00@1224,28ZT0@1,2KE7S@204457,2UFWH@28211,2ZMHP@2	NA|NA|NA	S	EF hand
lcl|NZ_JABEOV010000010.1_cds_WP_082794866.1_370	1219049.SP5_060_00560	3.6e-104	384.4	Sphingomonadales			2.5.1.32,2.5.1.99	ko:K02291	ko00906,ko01062,ko01100,ko01110,map00906,map01062,map01100,map01110	M00097	R02065,R04218,R07270,R10177	RC00362,RC01101,RC02869	ko00000,ko00001,ko00002,ko01000,ko01006				Bacteria	1N5V2@1224,2K4II@204457,2UBZJ@28211,COG1562@1,COG1562@2	NA|NA|NA	I	ergosterol biosynthetic process
lcl|NZ_JABEOV010000010.1_cds_WP_061778754.1_371	1219049.SP5_060_00550	7.3e-232	809.7	Sphingomonadales	pdhB		1.2.4.1	ko:K00162,ko:K21417	ko00010,ko00020,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,ko04066,ko04922,ko05230,map00010,map00020,map00620,map01100,map01110,map01120,map01130,map01200,map04066,map04922,map05230	M00307	R00014,R00209,R01699,R03270	RC00004,RC00027,RC00627,RC02742,RC02744,RC02882	br01601,ko00000,ko00001,ko00002,ko01000			iAF987.Gmet_2753	Bacteria	1R8KB@1224,2JZYC@204457,2TRMR@28211,COG0022@1,COG0022@2	NA|NA|NA	C	The pyruvate dehydrogenase complex catalyzes the overall conversion of pyruvate to acetyl-CoA and CO(2)
lcl|NZ_JABEOV010000010.1_cds_WP_058734033.1_372	1219049.SP5_060_00540	8.9e-195	686.0	Sphingomonadales	pdhA		1.2.4.1	ko:K00161	ko00010,ko00020,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,ko04066,ko04922,ko05230,map00010,map00020,map00620,map01100,map01110,map01120,map01130,map01200,map04066,map04922,map05230	M00307	R00014,R00209,R01699,R03270	RC00004,RC00027,RC00627,RC02742,RC02744,RC02882	br01601,ko00000,ko00001,ko00002,ko01000				Bacteria	1MU5R@1224,2K0VG@204457,2TRSS@28211,COG1071@1,COG1071@2	NA|NA|NA	C	The pyruvate dehydrogenase complex catalyzes the overall conversion of pyruvate to acetyl-CoA and CO(2)
lcl|NZ_JABEOV010000010.1_cds_WP_061778755.1_373	1219049.SP5_060_00530	1.3e-230	805.4	Sphingomonadales	entS												Bacteria	1QTX0@1224,2K1MY@204457,2TUM5@28211,COG0477@1,COG2814@2	NA|NA|NA	EGP	Major facilitator Superfamily
lcl|NZ_JABEOV010000010.1_cds_WP_058734035.1_374	1219049.SP5_060_00520	3.7e-168	597.4	Sphingomonadales	cysK		2.5.1.47	ko:K01738	ko00270,ko00920,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00270,map00920,map01100,map01110,map01120,map01130,map01200,map01230	M00021	R00897,R03601,R04859	RC00020,RC02814,RC02821	ko00000,ko00001,ko00002,ko01000				Bacteria	1MUBE@1224,2K2A3@204457,2TS33@28211,COG0031@1,COG0031@2	NA|NA|NA	E	Belongs to the cysteine synthase cystathionine beta- synthase family
lcl|NZ_JABEOV010000010.1_cds_WP_061778756.1_375	1219049.SP5_060_00510	1.2e-201	709.1	Sphingomonadales	cwlJ		3.5.1.28	ko:K01449			R04112	RC00064,RC00141	ko00000,ko01000				Bacteria	1RE11@1224,2K11T@204457,2U89A@28211,COG3773@1,COG3773@2	NA|NA|NA	M	Cell Wall Hydrolase
lcl|NZ_JABEOV010000010.1_cds_WP_061778757.1_376	1219049.SP5_060_00500	2.1e-62	245.0	Sphingomonadales													Bacteria	1RITY@1224,2K58T@204457,2U98M@28211,COG0789@1,COG0789@2	NA|NA|NA	K	Transcriptional regulator
lcl|NZ_JABEOV010000010.1_cds_WP_170171573.1_377	1219049.SP5_060_00490	1.1e-59	236.1	Sphingomonadales													Bacteria	1NA81@1224,2AKV9@1,2K5ME@204457,2UH2A@28211,31BNF@2	NA|NA|NA		
lcl|NZ_JABEOV010000010.1_cds_WP_061778759.1_378	1219049.SP5_060_00480	2.5e-56	224.6	Sphingomonadales	hisI		3.5.4.19	ko:K01496	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R04037	RC01055	ko00000,ko00001,ko00002,ko01000				Bacteria	1MW67@1224,2K56R@204457,2UCKH@28211,COG0139@1,COG0139@2	NA|NA|NA	E	Catalyzes the hydrolysis of the adenine ring of phosphoribosyl-AMP
lcl|NZ_JABEOV010000010.1_cds_WP_061778760.1_379	1219049.SP5_060_00470	1.5e-31	141.7	Sphingomonadales													Bacteria	1MZA8@1224,2DNW5@1,2K75S@204457,2UD5I@28211,32ZGI@2	NA|NA|NA	S	COG3668 Plasmid stabilization system protein
